abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
1.933040482646852e-06,0.02398978297878538,7.0,5.310550776502341e-09,186.07508351437627,0.0001682214788161,6.586028319435582e-05,5.940219853073359e-05,1.5438045011251234e-05,3.0958430513826076e-05,9.584244198793976e-10,1.1117524667797491,364.0000000896382,0.01506849315068493,6.460019060545253e-05,182.5,11150.973968044773,0.9993562486743118,0.0027397260273972603,1.8346856946143162,5.363390346246342e-05,0.0,0.8121165305696043,3.7487160928624995e-05,0.6751401997995501,0.16712328767123288,0.6567027700422862,0.4410958904109589,86.32111043744717,-2.180806118141449,2.4087712593688506e-05,1.394660257873606e-05,-1.459269257323783e-09,1.7700845505301416e-05,7.272854115096074e-06,-1.7771526472643018e-09,0.06027397260273973,16.92458471762916,1.2492543244787244,53.0,15.0,1.0191534224715761,0.00015278343380484876,53.0,0.33424657534246577,7.277363067980148e-05,0.9294807742328418,1.7694559456301515e-08,0.12964013620053058,-1.7791330283774953,-4.319870733558093,0.7024304811422565,2.7123744787869115,54.0,0.4410958904109589,0.0,0.9864457199573538,-0.031219781893361033,0.14781784265473688,0.3368450917676986,1.2880983751210697e-09,0.005076563338659926,3.52774190642689e-06,4.272291137591268e-05,2.1473983712734044,4.2524328859319064e-05,1.940374033002238e-09,0.0
